Player,Year,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
s_Malik_Rose,2008,PF,33,49.0,3.0,10.1,1.3,3.7,0.367,0.0,0.1,0.286,1.3,3.5,0.37,0.372,0.8,1.0,0.725,0.6,1.5,2.1,0.6,0.3,0.1,0.8,1.6
s_Quinton_Ross,2008,SG,26,76.0,44.0,19.8,1.7,4.4,0.391,0.1,0.3,0.429,1.6,4.1,0.389,0.404,0.5,0.8,0.667,0.7,1.6,2.3,1.2,0.6,0.4,0.4,1.7
s_Brandon_Roy,2008,SG,23,74.0,74.0,37.7,7.2,15.8,0.454,1.0,2.9,0.34,6.2,12.9,0.48,0.485,3.8,5.0,0.753,1.1,3.6,4.7,5.8,1.1,0.2,1.8,2.0
s_Michael_Ruffin,2008,C,31,46.0,2.0,13.7,0.7,1.3,0.532,0.0,0.0,,0.7,1.3,0.532,0.532,0.5,1.4,0.397,2.0,2.1,4.0,0.5,0.7,0.4,0.4,2.0
s_Kareem_Rush,2008,SG,27,71.0,15.0,21.2,3.2,8.0,0.401,1.4,3.7,0.389,1.8,4.3,0.41,0.49,0.4,0.6,0.714,0.3,2.1,2.4,1.3,0.6,0.3,0.9,1.5
s_John_Salmons,2008,SG,28,81.0,41.0,31.1,4.7,9.9,0.477,0.5,1.5,0.325,4.2,8.4,0.504,0.501,2.6,3.2,0.823,0.9,3.4,4.3,2.6,1.1,0.4,2.1,2.1
s_Cheikh_Samb,2008,C,23,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.75,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,1.8,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Brian_Scalabrine,2008,PF,29,48.0,9.0,10.7,0.6,2.0,0.309,0.3,1.0,0.326,0.3,1.0,0.292,0.388,0.3,0.4,0.75,0.5,1.2,1.6,0.8,0.2,0.2,0.5,1.3
s_Luis_Scola,2008,PF,27,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.515,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,6.4,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Thabo_Sefolosha,2008,SG,23,69.0,22.0,20.8,2.6,6.1,0.428,0.4,1.3,0.33,2.2,4.8,0.453,0.462,1.1,1.5,0.721,0.7,3.0,3.7,1.9,0.9,0.4,1.3,1.9
s_Mouhamed_Sene,2008,C,21,13.0,0.0,4.8,0.8,1.8,0.458,0.0,0.0,,0.8,1.8,0.458,0.458,0.6,1.3,0.471,0.5,0.7,1.2,0.1,0.0,0.5,0.0,0.7
s_Ramon_Sessions,2008,PG,21,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.449,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,3.4,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Bobby_Simmons,2008,SF,27,70.0,21.0,21.7,3.0,7.1,0.421,0.9,2.4,0.351,2.1,4.6,0.458,0.482,0.8,1.0,0.757,1.0,2.3,3.2,1.1,0.7,0.1,1.1,2.0
s_Cedric_Simmons,2008,PF,22,14.0,0.0,6.2,0.3,1.0,0.286,0.0,0.0,,0.3,1.0,0.286,0.286,0.0,0.7,0.0,0.4,0.9,1.3,0.0,0.1,0.4,0.4,0.6
s_Courtney_Sims,2008,C,24,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.0,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,0.7,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Brian_Skinner,2008,C,31,66.0,0.0,12.8,1.4,3.0,0.465,0.0,0.0,0.667,1.4,3.0,0.462,0.47,0.5,1.0,0.524,1.0,2.7,3.6,0.2,0.3,1.2,0.6,1.7
s_Craig_Smith,2008,PF,24,77.0,11.0,20.1,3.9,6.9,0.563,0.0,0.1,0.0,3.9,6.7,0.572,0.563,1.7,2.6,0.665,1.6,3.0,4.6,0.8,0.5,0.2,1.2,2.8
s_J.R._Smith,2008,SG,22,74.0,0.0,19.2,4.2,9.1,0.461,2.1,5.3,0.403,2.1,3.8,0.542,0.578,1.7,2.4,0.719,0.6,1.5,2.1,1.7,0.8,0.2,1.5,1.9
s_Jason_Smith,2008,PF,21,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.461,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,3.0,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Joe_Smith,2008,PF,32,77.0,36.0,22.4,4.1,8.5,0.478,0.0,0.0,0.0,4.1,8.4,0.48,0.478,2.0,2.6,0.755,2.1,3.1,5.2,0.9,0.4,0.6,0.9,2.4
s_Josh_Smith,2008,PF,22,81.0,81.0,35.5,6.4,14.0,0.457,0.3,1.2,0.253,6.1,12.8,0.477,0.468,4.1,5.8,0.71,2.0,6.2,8.2,3.4,1.5,2.8,3.0,3.3
s_Eric_Snow,2008,PG,34,22.0,5.0,13.9,0.3,1.7,0.158,0.0,0.1,0.0,0.3,1.6,0.167,0.158,0.5,1.0,0.455,0.2,0.7,0.9,1.9,0.5,0.2,0.5,1.4
s_Kirk_Snyder,2008,SF-PF,24,36.0,18.0,21.1,2.7,5.3,0.508,0.1,0.6,0.217,2.5,4.6,0.548,0.521,1.8,2.4,0.727,0.8,2.7,3.5,1.8,0.6,0.4,1.4,1.5
s_Darius_Songaila,2008,C,29,80.0,13.0,19.4,2.7,5.8,0.458,0.0,0.0,0.0,2.7,5.8,0.46,0.458,0.8,0.9,0.918,1.0,2.4,3.4,1.7,0.7,0.2,1.1,2.3
s_Jerry_Stackhouse,2008,SG,33,58.0,13.0,24.3,3.7,9.1,0.405,1.0,3.2,0.326,2.6,5.9,0.447,0.462,2.3,2.6,0.892,0.6,1.7,2.3,2.5,0.5,0.2,1.5,1.4
s_DeShawn_Stevenson,2008,SG,26,82.0,82.0,31.3,3.7,9.5,0.386,1.9,5.0,0.383,1.7,4.5,0.39,0.487,1.9,2.4,0.797,0.5,2.4,2.9,3.1,0.8,0.2,1.2,1.3
s_Peja_Stojakovic,2008,SF,30,77.0,77.0,35.2,5.9,13.3,0.44,3.0,6.8,0.441,2.9,6.5,0.438,0.552,1.7,1.8,0.929,0.8,3.5,4.3,1.2,0.7,0.1,0.8,1.6
s_Awvee_Storey,2008,SG,30,26.0,0.0,10.0,1.5,3.4,0.438,0.0,0.3,0.0,1.5,3.2,0.476,0.438,0.5,1.1,0.483,1.2,0.9,2.1,0.6,0.3,0.0,0.4,1.6
s_Damon_Stoudamire,2008,PG,34,60.0,33.0,17.3,2.0,5.6,0.356,0.8,2.5,0.336,1.2,3.1,0.372,0.43,0.5,0.6,0.794,0.3,1.6,2.0,2.8,0.5,0.0,1.3,1.3
s_Salim_Stoudamire,2008,PG,25,35.0,0.0,11.5,1.9,5.1,0.361,0.8,2.4,0.341,1.0,2.7,0.379,0.442,1.2,1.4,0.82,0.1,0.6,0.7,0.8,0.2,0.1,0.6,1.0
s_Amare_Stoudemire,2008,C,25,79.0,79.0,33.9,9.0,15.3,0.59,0.1,0.4,0.161,9.0,14.9,0.601,0.592,7.0,8.7,0.805,2.3,6.8,9.1,1.5,0.8,2.1,2.2,3.7
s_D.J._Strawberry,2008,SG,22,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.348,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,0.8,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Rodney_Stuckey,2008,PG,21,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.404,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,2.3,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Robert_Swift,2008,C,22,8.0,4.0,12.3,0.8,2.1,0.353,0.0,0.0,,0.8,2.1,0.353,0.353,0.3,0.3,1.0,0.8,1.5,2.3,0.1,0.6,0.8,1.3,2.0
s_Stromile_Swift,2008,PF,28,56.0,4.0,15.1,2.4,4.7,0.509,0.0,0.0,0.0,2.4,4.7,0.513,0.509,1.3,1.9,0.67,1.1,2.4,3.6,0.5,0.3,1.0,0.9,2.0
s_Wally_Szczerbiak,2008,SF,30,75.0,2.0,23.1,4.1,9.6,0.431,1.2,2.9,0.413,2.9,6.7,0.438,0.493,2.0,2.3,0.851,0.5,2.4,2.9,1.4,0.3,0.2,1.0,1.4
s_Sebastian_Telfair,2008,PG,22,60.0,51.0,32.2,3.7,9.3,0.401,0.5,1.9,0.281,3.2,7.4,0.432,0.43,1.3,1.8,0.743,0.3,2.0,2.3,5.9,1.0,0.2,1.9,2.9
s_Jason_Terry,2008,SG,30,82.0,34.0,31.5,5.7,12.3,0.467,1.7,4.4,0.375,4.1,7.9,0.519,0.535,2.3,2.7,0.857,0.4,2.2,2.5,3.2,1.1,0.2,1.1,2.1
s_Billy_Thomas,2008,SF,32,11.0,0.0,3.8,0.4,1.5,0.235,0.4,1.5,0.25,0.0,0.1,0.0,0.353,0.2,0.2,1.0,0.0,0.2,0.2,0.0,0.1,0.0,0.4,0.4
s_Kenny_Thomas,2008,PF,30,23.0,3.0,12.2,0.7,1.7,0.421,0.0,0.0,,0.7,1.7,0.421,0.421,0.0,0.2,0.0,0.8,1.9,2.7,0.6,0.3,0.0,0.9,1.7
s_Kurt_Thomas,2008,C-PF,35,70.0,48.0,22.6,2.8,5.7,0.492,0.0,0.0,0.0,2.8,5.6,0.494,0.492,0.8,1.1,0.663,1.9,5.4,7.2,1.0,0.8,0.8,0.7,2.7
s_Tim_Thomas,2008,PF,30,63.0,51.0,30.8,4.6,11.2,0.413,1.3,4.3,0.306,3.3,6.9,0.479,0.472,1.8,2.4,0.752,1.0,4.1,5.1,2.7,0.6,0.5,1.6,3.0
s_Tyrus_Thomas,2008,PF,21,74.0,27.0,18.0,2.5,5.9,0.423,0.0,0.1,0.167,2.5,5.9,0.426,0.424,1.7,2.4,0.741,1.4,3.2,4.6,1.2,0.6,1.0,1.0,2.3
s_Al_Thornton,2008,PF,24,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.454,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,4.5,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Jamaal_Tinsley,2008,PG,29,39.0,36.0,33.2,4.5,11.9,0.38,1.0,3.6,0.284,3.5,8.3,0.422,0.423,1.8,2.6,0.72,0.6,3.0,3.6,8.4,1.7,0.3,3.3,2.5
s_Alando_Tucker,2008,SF,23,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.386,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,1.3,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Ronny_Turiaf,2008,C,25,78.0,21.0,18.7,2.4,5.1,0.474,0.0,0.0,0.0,2.4,5.1,0.475,0.474,1.8,2.4,0.753,1.2,2.7,3.9,1.6,0.4,1.4,0.9,2.6
s_Hedo_Turkoglu,2008,SF,28,82.0,82.0,36.9,6.8,14.9,0.456,2.0,5.1,0.4,4.8,9.8,0.485,0.524,4.0,4.8,0.829,1.0,4.7,5.7,5.0,0.9,0.3,3.0,3.0
s_Ime_Udoka,2008,PF,30,73.0,0.0,18.0,2.2,5.1,0.424,0.8,2.3,0.37,1.3,2.9,0.467,0.505,0.6,0.8,0.759,0.5,2.6,3.1,0.9,0.8,0.2,0.8,1.7
s_Beno_Udrih,2008,PG,25,65.0,51.0,32.0,5.0,10.9,0.463,0.8,2.1,0.387,4.2,8.8,0.482,0.501,1.9,2.3,0.85,0.5,2.8,3.3,4.3,0.9,0.2,2.3,2.1
s_Anderson_Varejao,2008,C,25,48.0,13.0,27.5,2.8,6.1,0.461,0.0,0.0,0.0,2.8,6.1,0.464,0.461,1.0,1.7,0.598,2.8,5.5,8.3,1.1,0.8,0.5,1.2,2.8
s_Jacque_Vaughn,2008,PG,32,74.0,9.0,15.4,1.6,3.8,0.428,0.0,0.1,0.3,1.6,3.7,0.432,0.433,0.8,1.1,0.763,0.2,0.8,1.0,2.1,0.3,0.0,0.7,1.3
s_Charlie_Villanueva,2008,PF,23,76.0,31.0,24.1,4.7,10.7,0.435,0.7,2.4,0.297,3.9,8.3,0.475,0.469,1.6,2.1,0.783,1.9,4.2,6.1,1.0,0.4,0.5,1.4,2.3
s_Marcus_Vinicius,2008,SF,23,13.0,0.0,5.3,0.7,1.5,0.45,0.4,0.9,0.417,0.3,0.6,0.5,0.575,0.4,0.8,0.455,0.1,0.5,0.6,0.2,0.1,0.1,0.2,0.3
s_Jake_Voskuhl,2008,C,30,44.0,0.0,8.8,0.8,1.8,0.463,0.0,0.0,,0.8,1.8,0.463,0.463,0.5,0.7,0.828,0.7,1.5,2.2,0.3,0.2,0.5,0.7,1.9
s_Sasha_Vujacic,2008,SG,23,72.0,0.0,17.8,3.0,6.7,0.454,1.6,3.8,0.437,1.4,2.9,0.476,0.577,1.1,1.3,0.835,0.3,1.9,2.1,1.0,0.5,0.1,0.7,1.5
s_Dwyane_Wade,2008,SG,26,51.0,49.0,38.3,8.6,18.4,0.469,0.4,1.5,0.286,8.2,16.9,0.485,0.48,6.9,9.2,0.758,0.9,3.3,4.2,6.9,1.7,0.7,4.4,2.7
s_Von_Wafer,2008,SG,22,29.0,0.0,5.3,0.6,2.1,0.279,0.1,0.9,0.154,0.4,1.2,0.371,0.311,0.3,0.4,0.667,0.0,0.6,0.7,0.2,0.1,0.1,0.4,0.2
s_Antoine_Walker,2008,PF,31,46.0,1.0,19.4,3.0,8.2,0.363,1.3,4.1,0.324,1.6,4.1,0.401,0.444,0.8,1.4,0.53,1.2,2.4,3.7,1.0,0.7,0.2,1.0,1.7
s_Ben_Wallace,2008,C-PF,33,72.0,72.0,30.6,1.9,4.9,0.392,0.0,0.1,0.0,1.9,4.8,0.397,0.392,1.0,2.3,0.426,3.3,5.1,8.4,1.5,1.2,1.6,0.9,1.7
s_Gerald_Wallace,2008,PF,25,62.0,59.0,38.3,6.6,14.6,0.449,1.1,3.6,0.321,5.4,11.1,0.491,0.488,5.0,6.9,0.731,0.9,5.1,6.0,3.5,2.1,0.9,2.9,3.0
s_Rasheed_Wallace,2008,C,33,77.0,76.0,30.5,4.9,11.3,0.432,1.5,4.1,0.356,3.4,7.2,0.476,0.497,1.5,1.9,0.767,1.1,5.5,6.6,1.8,1.2,1.7,1.1,2.8
s_Luke_Walton,2008,SF,27,74.0,31.0,23.4,2.9,6.5,0.45,0.4,1.1,0.333,2.5,5.3,0.475,0.479,1.0,1.5,0.706,1.1,2.8,3.9,2.9,0.8,0.2,1.4,1.8
s_Hakim_Warrick,2008,PF,25,75.0,30.0,23.4,4.4,8.7,0.502,0.2,0.6,0.271,4.2,8.1,0.521,0.512,2.4,3.5,0.704,1.6,3.1,4.7,0.7,0.5,0.4,1.1,2.1
s_Darius_Washington,2008,SG,22,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.479,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,1.1,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Darryl_Watkins,2008,C,23,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.333,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,1.3,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_C.J._Watson,2008,PG,23,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.47,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,1.0,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Earl_Watson,2008,PG,28,78.0,73.0,29.1,4.3,9.6,0.454,0.6,1.7,0.371,3.7,7.9,0.472,0.487,1.4,1.9,0.766,0.6,2.3,2.9,6.8,0.9,0.1,2.2,2.0
s_Chris_Webber,2008,PF,34,9.0,8.0,14.0,1.7,3.4,0.484,0.0,0.0,,1.7,3.4,0.484,0.484,0.6,1.3,0.417,0.2,3.3,3.6,2.0,0.4,0.7,1.2,1.9
s_Martell_Webster,2008,SF,21,75.0,70.0,28.4,3.7,8.7,0.422,1.6,4.2,0.388,2.1,4.5,0.454,0.516,1.6,2.2,0.735,0.7,3.2,3.9,1.2,0.6,0.4,1.1,2.1
s_Bonzi_Wells,2008,SG,31,73.0,7.0,21.4,3.5,7.8,0.443,0.2,0.7,0.24,3.3,7.1,0.462,0.453,2.0,3.1,0.643,1.2,3.4,4.5,1.3,1.0,0.4,1.4,2.2
s_David_West,2008,PF,27,76.0,76.0,37.8,8.3,17.2,0.482,0.1,0.3,0.24,8.2,16.8,0.487,0.484,3.9,4.6,0.85,2.4,6.5,8.9,2.3,0.8,1.3,2.2,2.7
s_Delonte_West,2008,PG,24,61.0,31.0,25.1,3.2,7.8,0.413,0.8,2.2,0.356,2.4,5.6,0.435,0.463,1.1,1.5,0.736,0.5,2.7,3.2,3.8,1.0,0.5,1.9,1.7
s_Mario_West,2008,SG,23,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.429,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,0.8,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Chris_Wilcox,2008,PF,25,62.0,55.0,28.0,5.4,10.3,0.524,0.0,0.0,0.0,5.4,10.2,0.526,0.524,2.6,4.0,0.645,2.0,5.0,7.0,1.2,0.7,0.6,1.7,2.8
s_Damien_Wilkins,2008,SF,28,76.0,31.0,24.3,3.6,8.9,0.403,0.7,2.0,0.323,2.9,6.8,0.427,0.44,1.4,1.9,0.736,0.9,2.3,3.2,2.0,0.8,0.3,1.2,1.7
s_Mike_Wilks,2008,PG,28,15.0,0.0,12.5,1.1,2.4,0.472,0.2,0.5,0.375,0.9,1.9,0.5,0.514,0.3,0.3,1.0,0.3,0.9,1.3,0.9,0.6,0.0,0.6,0.9
s_Aaron_Williams,2008,C,36,30.0,5.0,9.9,0.9,1.8,0.491,0.0,0.0,,0.9,1.8,0.491,0.491,0.5,0.6,0.778,0.5,1.5,2.0,0.3,0.4,0.5,0.4,1.5
s_Deron_Williams,2008,PG,23,82.0,82.0,37.3,6.9,13.6,0.507,1.0,2.6,0.395,5.9,11.1,0.533,0.544,4.0,5.0,0.803,0.4,2.5,3.0,10.5,1.1,0.3,3.4,2.4
s_Jason_Williams,2008,PG,32,67.0,53.0,28.1,3.1,8.2,0.384,1.4,4.1,0.353,1.7,4.1,0.415,0.472,1.0,1.2,0.863,0.2,1.8,1.9,4.6,1.2,0.1,1.4,1.4
s_Justin_Williams,2008,C,23,23.0,0.0,5.3,0.6,1.3,0.448,0.0,0.0,,0.6,1.3,0.448,0.448,0.3,1.1,0.308,0.9,1.3,2.1,0.0,0.2,0.2,0.2,0.7
s_Lou_Williams,2008,PG,21,80.0,0.0,23.3,4.0,9.4,0.424,0.7,1.9,0.359,3.3,7.5,0.441,0.461,2.8,3.6,0.783,0.5,1.6,2.1,3.2,1.0,0.2,1.6,1.6
s_Marcus_Williams,2008,PG,22,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.471,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,1.9,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Marcus_Williams,2008,PF-SF,21,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.25,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,1.1,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Marvin_Williams,2008,SF,21,80.0,80.0,34.6,5.3,11.5,0.462,0.0,0.1,0.1,5.3,11.4,0.466,0.462,4.2,5.1,0.822,1.5,4.2,5.7,1.7,1.0,0.4,1.6,2.8
s_Mo_Williams,2008,PG,25,66.0,66.0,36.5,6.7,13.9,0.48,1.3,3.5,0.385,5.3,10.4,0.512,0.528,2.5,2.9,0.856,0.6,2.9,3.5,6.3,1.2,0.2,2.8,2.8
s_Sean_Williams,2008,C,21,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.538,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,4.4,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Shawne_Williams,2008,SF,21,65.0,3.0,14.9,2.4,5.7,0.427,0.7,2.1,0.314,1.8,3.6,0.494,0.485,1.2,1.6,0.717,0.8,1.9,2.7,0.9,0.4,0.4,0.9,2.0
s_Shelden_Williams,2008,PF,24,64.0,0.0,12.1,1.4,3.3,0.434,0.0,0.0,0.0,1.4,3.3,0.438,0.434,1.1,1.6,0.676,1.1,2.1,3.2,0.3,0.3,0.3,0.5,1.7
s_Loren_Woods,2008,C,29,7.0,0.0,2.4,0.4,0.7,0.6,0.0,0.0,,0.4,0.7,0.6,0.6,0.0,0.0,,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.3
s_Ron_Artest,2008,SF,28,57.0,54.0,38.1,7.6,16.9,0.453,1.5,3.9,0.38,6.2,13.0,0.475,0.497,3.7,5.2,0.719,1.8,4.0,5.8,3.5,2.3,0.7,2.6,2.8
s_Antoine_Wright,2008,SG,23,56.0,10.0,22.0,2.4,5.9,0.413,0.6,2.0,0.291,1.9,3.9,0.475,0.462,0.8,1.2,0.687,0.7,1.9,2.6,1.4,0.5,0.4,0.9,2.3
s_Brandan_Wright,2008,PF,20,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.554,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,2.6,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Dorell_Wright,2008,SF,22,44.0,34.0,25.1,3.3,6.7,0.488,0.1,0.3,0.364,3.2,6.4,0.493,0.495,1.3,1.6,0.826,1.1,3.9,5.0,1.4,0.7,0.9,0.7,1.8
s_Julian_Wright,2008,SF,20,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.562,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,2.1,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Lorenzen_Wright,2008,C,32,18.0,1.0,8.9,0.3,1.2,0.286,0.0,0.0,,0.3,1.2,0.286,0.286,0.2,0.3,0.5,0.4,1.7,2.1,0.2,0.2,0.2,0.2,1.7
s_Nick_Young,2008,SG,22,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.481,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,1.5,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Thaddeus_Young,2008,PF,19,40.3125,11.03125,13.7823884505,1.86779788074,4.32985844731,0.431376199354,0.214725334767,0.723542428469,0.296769513879,1.65307254597,3.60631601884,0.458382609105,0.545,0.933238259981,1.28976665761,0.723571395239,0.813321943287,1.7199669655,4.2,0.889721679049,0.386868220515,15.984375,0.76145484614,1.37911944736
s_Alex_Acker,2009,SG,26,25.0,0.0,8.0,1.2,3.0,0.395,0.3,0.8,0.35,0.9,2.2,0.411,0.441,0.2,0.4,0.5,0.3,0.6,1.0,0.5,0.2,0.2,0.3,0.4
s_Hassan_Adams,2009,SG,24,12.0,0.0,4.3,0.3,1.1,0.308,0.0,0.0,,0.3,1.1,0.308,0.308,0.3,0.5,0.5,0.1,0.5,0.6,0.1,0.1,0.1,0.3,0.3
s_Arron_Afflalo,2009,SG,23,74.0,8.0,16.7,1.8,4.1,0.437,0.6,1.4,0.402,1.2,2.6,0.456,0.508,0.8,1.0,0.817,0.4,1.4,1.8,0.6,0.4,0.2,0.6,1.9
s_Maurice_Ager,2009,SG,24,20.0,0.0,4.9,0.8,2.2,0.349,0.0,0.3,0.0,0.8,1.9,0.405,0.349,0.2,0.4,0.5,0.2,0.4,0.5,0.2,0.1,0.1,0.2,0.9
s_Blake_Ahearn,2009,PG,24,3.0,0.0,6.3,0.7,2.0,0.333,0.7,1.3,0.5,0.0,0.7,0.0,0.5,0.7,0.7,1.0,0.0,0.3,0.3,0.7,0.3,0.0,0.3,1.0
s_Alexis_Ajinca,2009,PF,20,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.362,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,1.0,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_LaMarcus_Aldridge,2009,PF,23,81.0,81.0,37.1,7.4,15.3,0.484,0.1,0.3,0.25,7.3,15.0,0.489,0.486,3.2,4.1,0.781,2.9,4.6,7.5,1.9,1.0,1.0,1.5,2.6
s_Joe_Alexander,2009,SF,22,49.2258064516,18.7096774194,15.7182817402,2.29551057576,5.11127093601,0.449107590753,0.344659996311,0.981302511715,0.351227060154,1.95085057945,4.1299684243,0.472364526559,0.449,1.16234529949,1.5548976644,0.747538134568,0.897200282568,1.85684759505,1.9,1.11930959952,0.462495265835,22.6290322581,0.913012224631,1.65903401812
s_Malik_Allen,2009,PF,30,49.0,3.0,11.8,1.5,3.5,0.429,0.0,0.0,0.0,1.5,3.4,0.432,0.429,0.2,0.4,0.476,0.7,1.4,2.1,0.7,0.1,0.2,0.4,1.8
s_Ray_Allen,2009,SG,33,79.0,79.0,36.4,6.3,13.2,0.48,2.5,6.2,0.409,3.8,7.0,0.542,0.575,3.0,3.2,0.952,0.8,2.7,3.5,2.8,0.9,0.2,1.7,2.0
s_Tony_Allen,2009,SG,27,46.0,2.0,19.3,3.0,6.2,0.482,0.1,0.6,0.222,2.8,5.6,0.51,0.493,1.7,2.4,0.725,0.5,1.8,2.3,1.4,1.2,0.5,1.7,2.1
